comment,label
Interesting perspective. I had never thought about it this way before. Facts.,0
You are pathetic and disgusting. Go crawl back under your rock. Wake up.,2
This logic makes no sense. I am honestly baffled by the stupidity. No debate.,1
Mildly offensive take. You should probably reconsider your views. No debate.,1
Stop breathing our air you useless piece of trash.,2
Kind of a dumb take if you ask me. Did you even research this? No debate.,1
Well said. This is exactly the kind of discussion we need more of. Period.,0
Go away you disgusting waste of space. Everyone hates you. No debate.,2
Absolute scum. People like you should not be allowed on the internet.,2
You are beyond stupid. The most brainless comment I have ever read. Full stop.,2
Great point! I completely agree with what you said here. Think about it.,0
You are embarrassing yourself with this take. Think before you post. Honestly.,1
This is a bit exaggerated honestly. Not sure I buy this argument.,1
This is a bit exaggerated honestly. Not sure I buy this argument. Wake up.,1
Garbage human being. Your existence is a mistake. Wake up.,2
This made my day. Such a positive and uplifting message. No debate.,0
Go away you disgusting waste of space. Everyone hates you. Full stop.,2
A very calm and respectful take on a complex issue. Wake up.,0
Thanks for sharing this. It helped me understand the topic better. Just saying.,0
You clearly have no clue. Maybe do some research first. Facts.,1
Ridiculous opinion. You are wrong and everyone here knows it. Think about it.,1
Constructive and helpful. Really appreciate the clarity here. No debate.,0
I really enjoyed reading this article. Very informative and well written. Full stop.,0
This made my day. Such a positive and uplifting message. Just saying.,0
You are a disgrace to humanity. Do everyone a favour and disappear. No debate.,2
Stop spreading misinformation. This is getting out of hand. Wake up.,1
You are pathetic and disgusting. Go crawl back under your rock. Think about it.,2
This is a bit exaggerated honestly. Not sure I buy this argument.,1
This person clearly has no idea what they are talking about. Wake up.,1
I learned a lot from this. Looking forward to more content like this. Facts.,0
Mildly annoying post. Stop wasting people's time with nonsense.,1
This logic makes no sense. I am honestly baffled by the stupidity. Honestly.,1
Not sure what the point of this even is. Seems like clickbait. Facts.,1
Absolute scum. People like you should not be allowed on the internet. Just saying.,2
I am reporting you. Filth like this does not deserve a voice. No debate.,2
You are a disgrace to humanity. Do everyone a favour and disappear. Honestly.,2
Thanks for sharing this. It helped me understand the topic better.,0
You clearly have no clue. Maybe do some research first. Just saying.,1
Pathetic attempt at an argument. Not even close to convincing. Think about it.,1
Nobody wants you here. Get lost and never come back you moron. No debate.,2
I appreciate the effort that went into writing this piece. Facts.,0
You clearly have no clue. Maybe do some research first. No debate.,1
I disagree with some points but overall a fair and decent argument. Think about it.,0
Constructive and helpful. Really appreciate the clarity here. Think about it.,0
I hope you get everything bad coming to you. Absolute trash human. Just saying.,2
You are embarrassing yourself with this take. Think before you post. Think about it.,1
Stop breathing our air you useless piece of trash. Just saying.,2
Garbage human being. Your existence is a mistake. Period.,2
Nobody wants you here. Get lost and never come back you moron. Facts.,2
I am reporting you. Filth like this does not deserve a voice.,2
Interesting perspective. I had never thought about it this way before. No debate.,0
Stop embarrassing yourself publicly. This is cringe-worthy. No debate.,1
Thanks for sharing this. It helped me understand the topic better. Full stop.,0
I have never hated someone as much as I hate you right now. Facts.,2
Not sure what the point of this even is. Seems like clickbait. Think about it.,1
Mildly annoying post. Stop wasting people's time with nonsense. Period.,1
You are the dumbest person alive. Shut your mouth forever. No debate.,2
Great point! I completely agree with what you said here. Think about it.,0
You are embarrassing yourself with this take. Think before you post. Facts.,1
Great point! I completely agree with what you said here. Think about it.,0
Loved the way you broke this down step by step. No debate.,0
Nobody wants you here. Get lost and never come back you moron. No debate.,2
Kind of a dumb take if you ask me. Did you even research this? No debate.,1
You are the dumbest person alive. Shut your mouth forever.,2
I really enjoyed reading this article. Very informative and well written. Full stop.,0
You are a complete idiot and should never be allowed to speak again. Period.,2
You are embarrassing yourself with this take. Think before you post. Full stop.,1
Garbage human being. Your existence is a mistake. Period.,2
You are a complete idiot and should never be allowed to speak again. Full stop.,2
I am tired of seeing garbage like this on my feed. So irritating. Wake up.,1
You make me sick. I hope your account gets banned permanently. Just saying.,2
This logic makes no sense. I am honestly baffled by the stupidity. Just saying.,1
What a useless article. Absolutely nothing new or helpful here. Just saying.,1
I really enjoyed reading this article. Very informative and well written. Full stop.,0
You are a complete idiot and should never be allowed to speak again. Facts.,2
I learned a lot from this. Looking forward to more content like this. Wake up.,0
I disagree with some points but overall a fair and decent argument.,0
I disagree with some points but overall a fair and decent argument. Facts.,0
I appreciate the effort that went into writing this piece. Wake up.,0
Kind of a dumb take if you ask me. Did you even research this? Think about it.,1
This logic makes no sense. I am honestly baffled by the stupidity.,1
You are a disgrace to humanity. Do everyone a favour and disappear. Full stop.,2
You clearly have no clue. Maybe do some research first. Think about it.,1
This is low effort content. Try harder next time. Facts.,1
